0.037706368	-0.008484572	-0.025988538	-0.023897571	-0.037960716	0.009726541	0.017922284	-0.013600952	-0.08025757	0.038858633	-0.019736938	-0.0005696264	0.03404103	-0.055342384	-0.027588071	-0.011147004	-0.0066282363	0.008238492	-0.060698256	0.02538884	0.010657902	-0.07479018	0.034411833	-0.02144757	-0.012764268	-0.0047055376	-0.027353602	0.00958242	-0.038382776	-0.04054574	-0.001930585	-0.034209434
0.030525729	0.047763683	0.020182043	0.024608998	-0.09357403	-0.053003807	-0.003175477	-0.023088502	-0.038247876	0.024276184	-0.019698681	0.002187069	0.0586574	-0.030410334	-0.0008189395	-0.0076304795	0.038897246	-0.016150339	-0.05254724	0.04051712	0.021964274	-0.111609995	0.009543952	-0.080729246	0.026073476	-0.04542812	0.030952878	-0.0019423243	0.016076863	0.040970273	0.01607944	0.0058127553
0.047489725	-0.002048391	0.09280037	0.061663616	-0.035004623	-0.0061670826	0.0155016845	0.008088167	-0.09863318	0.04582574	-0.03685068	-0.014278982	0.047984805	-0.076186165	-0.11714916	0.09378051	0.06174575	-0.046135347	-0.11453799	-0.0914481	-0.028233802	-0.0475443	-0.0025383946	0.027784623	0.011517829	-0.0673837	-0.034528095	0.002515272	-0.04099672	0.008982279	-0.023219042	-0.0031756184
-0.06970481	0.01967751	0.0087014055	0.08360682	-0.029727845	0.02984202	-0.019035347	0.020924402	-0.024400137	-0.014683241	-0.049879882	-0.011472902	-0.10346005	-0.0765173	-0.046161428	0.011844599	0.077644736	0.0016041725	0.012402178	-0.04205523	-0.028914547	-0.016867181	0.04825286	-0.03335807	0.015255627	0.0127802305	0.0017300154	0.033025857	-0.055399697	-0.093502276	-0.085808426	-0.060642507
-0.025113245	0.0028012162	0.029360235	-0.03221895	0.056518734	0.0066848006	-0.03267581	-0.011366769	-0.123709224	-0.0044934335	-0.0036852907	0.0012511062	-0.0061489427	-0.03761171	0.067873366	0.015086992	-0.002642148	0.033296485	-0.05228734	0.042000968	-0.020639535	-0.12770152	-0.009281889	-0.1434311	-0.044842508	-0.06814012	-0.0070300032	0.076512516	-0.03432727	-0.014098885	-0.054625854	0.024858275
0.03682707	0.034794465	-0.030366695	-0.017816812	-0.032268215	0.086374246	-0.06390661	-0.05736522	-0.1538023	0.010346188	-0.001395447	-0.02511679	0.054645706	0.0058791377	0.088560455	-0.007932295	-0.015009539	-0.058090743	0.007463858	0.016594114	0.002429779	-0.03592709	0.054052755	0.009221455	-0.0260886	0.055727873	-0.00092292903	-0.00020708799	-0.003881132	0.056250393	0.053184528	0.055455152
-0.044682752	-0.051272858	-0.008493428	-0.09704094	-0.005838169	-0.031947605	0.008021435	0.027992997	0.0105004925	0.030902486	-0.04706537	0.018285593	0.014912122	-0.090685084	0.044287816	-0.008258192	0.085640416	-0.033613283	-0.0007813452	-0.008622246	0.033801485	-0.15029283	0.04390928	0.0017944413	0.008992552	0.03614482	-0.13330163	0.023513544	-0.0071594976	0.021085842	-0.029513951	0.016387213
0.0064923754	0.034564342	-0.050611544	0.047655553	-0.06294091	-0.050155528	0.022910787	-0.08278185	-0.011028716	0.045198213	0.058512326	0.031173788	0.06427748	-0.020552997	-0.061127365	-0.009442668	0.015538488	0.040457293	0.014287853	0.015262122	-0.072649464	0.016923979	0.13059631	-0.03480965	-0.042692576	-0.031064227	-0.13074498	-0.058565482	-0.038332306	-0.043045472	-0.029185638	0.05573539
0.07330113	0.009231562	-0.07654885	-0.023435716	-0.06534919	0.061509542	-0.026886515	0.056284428	-0.07982684	0.026383799	-0.07155694	-0.016144745	-0.06883813	-0.036761165	0.06715138	0.09306397	0.049611654	-0.041134052	-0.052379407	0.07952742	0.008027616	-0.1262306	0.09165827	0.059088495	0.023087539	0.053552646	0.020583509	0.0391279	0.025335029	-0.010858452	-0.05961856	0.021787465
-0.02529281	0.033224855	0.018967265	0.020770613	0.0044905716	-0.011384009	0.08390825	0.045040116	-0.082636096	0.033586457	-0.11170068	0.0308436	0.076927185	0.13990761	-0.09102247	0.041353177	0.0457148	-0.109093726	-0.03014918	-0.068169974	0.040817127	-0.17385714	0.074884735	-0.013881757	-0.004168093	0.032410443	-0.01105663	-0.014655829	-0.042558275	0.052118707	-0.029779235	-0.11265555
-0.020486888	0.020783266	0.01633231	-0.06476354	0.07414797	-0.006539238	0.060409818	0.019978868	-0.11904627	0.05334355	0.017505167	-0.04173313	0.036359705	-0.018043617	-0.17956255	-0.022776602	0.07523233	-0.048856057	-0.0008009608	0.04544889	0.12642536	-0.02613148	-0.009792266	-0.13940196	-0.005702276	-0.06730564	0.041445863	0.03448349	0.007758993	0.014202027	-0.012045752	0.021086711
-0.06391003	-0.016156012	-0.014387044	-0.049677853	-0.042780966	-0.032925986	-0.09248624	-0.13978755	-0.08699056	-0.10083995	0.0033296323	0.016415287	-0.014823015	-0.032840647	0.055207442	-0.031916186	0.05823384	-0.058904413	-0.025123404	0.10829057	0.116403185	-0.04616466	0.16871388	-0.052061375	-0.11838357	-0.022598255	0.035070803	0.049560636	-0.108718626	-0.0454642	0.02433273	-0.033540715
-0.054910667	-0.07835177	0.10552037	0.05693776	-0.04961265	-0.06434212	-0.109830916	0.0377583	-0.053436443	0.046755355	0.03288194	-0.018065102	0.0017574809	0.03312829	-0.010960714	0.038886048	-0.0063166907	0.008525462	-0.067658484	-0.0050419914	-0.15300333	-0.0030212179	-0.032341506	0.06006725	0.13641208	-0.11570212	-0.050546903	-0.097619794	0.032151762	-0.013996387	0.008548688	-0.042709652
0.029029327	-0.1625646	-0.13811691	-0.09952272	-0.06708514	-0.035897184	0.10569464	-0.0067350185	-0.07059559	0.12140819	-0.060717266	0.019533837	0.06778719	0.026705723	0.14201441	-0.042884525	-0.09623828	0.006823893	0.068472445	0.10699737	-0.076343335	-0.012301038	-0.019904533	-0.08491124	0.059297398	0.019109076	0.05076353	-0.015222734	0.085117	-0.07932252	-0.15693863	-0.052696634
-0.013984647	0.005962199	-0.0039199693	-0.05134809	-0.08128014	0.0045995954	-0.008166705	0.04591974	-0.0035842734	0.11903967	0.11906281	-0.07398147	0.059091724	-0.09149949	-0.03690589	-0.027066119	-0.013545229	0.038447563	-0.021410706	0.01067017	-0.01742143	-0.1359114	0.04454842	-0.022653986	-0.0102601545	-0.027709503	0.023561703	0.03959662	-0.12825085	0.0817046	-0.086959854	0.024049109
-0.024110544	-0.016538316	0.032862723	-0.06279496	-0.010865864	0.043827076	-0.010929376	0.01197011	-0.035990566	-0.05079579	-0.08825848	0.08784966	0.061186437	-0.013806453	-0.109994486	-0.071417004	0.016581342	-0.12259083	0.016090102	0.08332454	0.062082488	0.10866168	0.075303905	0.1656205	-0.04292624	-0.10650109	-0.005439204	0.07058598	-0.12509292	0.024226403	0.014126671	-0.018912653
0.08004789	0.14613993	0.08278619	-0.005937676	-0.08246704	0.0043783505	-0.0086285975	0.030096272	-0.10439467	-0.0028575347	-0.016559646	-0.027536593	0.045502026	0.01182068	-0.14151338	0.096805215	0.062242135	0.04847392	0.12927912	-0.042349044	-0.029893903	0.07468957	-0.036420744	-0.011401684	-0.05596628	-0.05852704	-0.10202413	-0.117104545	-0.0001934884	0.08156545	0.0053020227	-0.07310246
-0.03892584	0.19023933	-0.0138879	-0.055305272	-0.08932604	-0.04376553	0.06986254	-0.0007487978	-0.012786649	-0.017182743	-0.028141135	-0.10628754	-0.033723213	-0.022507377	-0.044496205	-0.041707914	-0.0037799652	0.09951496	0.011013399	-0.03390536	0.14658612	-0.005367616	0.1006055	-0.030522829	-0.037256345	0.05006217	0.033615995	0.011996751	0.10711244	-0.13351525	-0.084915794	-0.0319525
0.08720981	0.09337583	0.02161507	-0.059446923	-0.0133853145	0.01537092	0.044878002	-0.09128002	-0.14255928	0.07112521	0.02523712	-0.0018783942	-0.006863139	0.061742093	-0.008398866	0.0318985	-0.0862615	0.027104616	-0.094139494	-0.049985424	0.11157567	-0.18318886	0.0018426081	-0.03778605	-0.056398053	-0.0809534	-0.0816909	-0.06826367	0.081008	-0.057648875	-0.05581278	-0.04596857
-0.02567482	0.029159602	-0.032471593	0.06941667	-0.050649405	-0.051002335	-0.076333456	0.027665025	-0.065716386	-0.06899714	-0.019133026	-0.057261445	-0.09192929	0.018474247	-0.07570448	0.04614519	0.12701033	-0.038567837	-0.033076454	-0.05055615	-0.055166367	-0.14527303	0.09260736	-0.05764968	0.09773539	0.013903048	0.00643637	0.08152659	-0.0071281497	0.018032772	-0.03549654	-0.13500296
0.0585014	-0.12285587	-0.11598017	0.031199537	-0.08818591	-0.12970604	-0.0499931	0.07341924	-0.004802413	-0.06723297	-0.0026994774	0.07676288	-0.028501764	-0.06858721	-0.04722281	0.07909204	-0.08588781	0.087964304	0.061913382	0.02516004	0.06683947	-0.21139811	-0.08671224	-0.082356304	-0.07730998	0.09017558	0.034845944	0.08612336	0.0077522774	0.031558722	0.0651432	-0.048851352
-0.011310684	0.062377326	0.0047473935	-0.082621366	0.06071929	0.007240576	-0.027911823	0.09783142	-0.00018595735	-0.0010263821	-0.069775306	0.063781925	0.15136749	-0.04058508	-0.006862845	0.020215584	-0.1161664	0.047764603	-0.035301257	0.07409564	-0.026919706	-0.06440407	0.11726556	0.030855589	-0.053626206	0.021793034	0.036412075	0.015122508	0.015569916	-0.14369556	-0.07992791	-0.07664713
-0.11795575	0.06822467	-0.030819079	-0.14119455	-0.15952116	-0.103170395	0.027231963	0.049971595	-0.17121352	0.13469312	-0.028935112	-0.024237167	-0.03398345	0.02643782	-0.08658533	0.10701517	0.074603364	0.006131885	-0.113231875	-0.09514231	0.05694359	0.049091782	0.05531365	-0.075871795	-0.14548633	0.02650538	-0.07626847	0.018607477	-0.17366263	0.16503969	0.039603677	-0.009699565
0.11410016	0.0062002596	-0.084306255	0.026394064	-0.011037848	-0.020658756	0.08359382	-0.11472018	-0.010351189	0.20109607	-0.014438089	0.009801885	0.014221811	0.032484822	-0.046055224	-0.072452486	-0.06887453	-0.058648657	-0.050177414	0.07465134	0.007625195	-0.04433709	-0.00029162483	-0.023758756	-0.037444003	0.0443117	-0.0009287215	-0.005845984	-0.07158827	-0.012493983	-0.041052718	-0.07674675
